code,img_file,img_d,img_c,img_manufacturer,imprint1,imprint2,color,shape,score,logo,Remarks,Check code,,,,
TRIU01,TRIU01_20200220_INN1.jpg,20/02/2020,Loose pill,ViiV Healthcare,572Tri,[NOIMPRINT],Light Purple,Oblong,,,,TRIUMEQ (OR EQUIV) TABLET 50MG/600MG/300MG,,,,
TRIU01,TRIU01_20200220_OUT1.jpg,20/02/2020,Pacaking,ViiV Healthcare,,,,,,,,TRIUMEQ (OR EQUIV) TABLET 50MG/600MG/300MG,,,,
TRUV01,TRUV01_20200213_INN1.jpg,13/02/2020,Loose pill,Gilead Sciences,701,GILEAD,Blue,Oblong,,,,TRUVADA (OR EQUIV) TABLET,,,,
TRUV01,TRUV01_20200213_OUT1.jpg,13/02/2020,Packaging,Gilead Sciences,,,,,,,,TRUVADA (OR EQUIV) TABLET,,,,
TUBE94,TUBE94_20200317_OUT1.jpg,17/03/2020,Packaging & Content,AJ Vaccines/ Mekim,,,,,,,,TUBERCULIN PPD RT23 ID INJECTION 2TU/0.1ML 1.5ML,,,,
TUBE94,TUBE94_20200317_OUT2.jpg,17/03/2020,Packaging,AJ Vaccines/ Mekim,,,,,,,,TUBERCULIN PPD RT23 ID INJECTION 2TU/0.1ML 1.5ML,,,,
TUBE94,TUBE94_20200317_OUT3.jpg,17/03/2020,Packaging,AJ Vaccines/ Mekim,,,,,,,,TUBERCULIN PPD RT23 ID INJECTION 2TU/0.1ML 1.5ML,,,,
ULTR08,ULTR08_20200215_OUT1.jpg,15/02/2020,Packaging,Bayer,,,,,,,,ULTRAPROCT N (OR EQUIV) RECTAL SUPPOSITORY,,,,
ULTR08,ULTR08_20200215_OUT2.jpg,15/02/2020,Content,Bayer,,,,,,,,ULTRAPROCT N (OR EQUIV) RECTAL SUPPOSITORY,,,,
UNAS01,UNAS01_20200218_OUT1.jpg,18/02/2020,Content,North China Pharmaceutical Group Corp.,,,,,,,,UNASYN (OR EQUIV) INJECTION 750MG,,,,
UNAS01,UNAS01_20200218_OUT2.jpg,18/02/2020,Packaging,North China Pharmaceutical Group Corp.,,,,,,,,UNASYN (OR EQUIV) INJECTION 750MG,,,,
UREA06,UREA06_20200215_OUT1.jpg,15/02/2020,Packaging & Content,Europharm Lab Co. Ltd.,,,,,,,,UREA CREAM 10% 50G,,,,
UREA06,UREA06_20200215_OUT2.jpg,15/02/2020,Packaging,Europharm Lab Co. Ltd.,,,,,,,,UREA CREAM 10% 50G,,,,
USTE03,USTE03_20200406_OUT1.jpg,06/04/2020,Packaging,Janssen,,,,,,,,USTEKINUMAB PREFILLED SYRINGE 45MG/0.5ML,,,,
USTE03,USTE03_20200406_OUT2.jpg,06/04/2020,Packaging,Janssen,,,,,,,,USTEKINUMAB PREFILLED SYRINGE 45MG/0.5ML,,,,
USTE03,USTE03_20200406_OUT3.jpg,06/04/2020,Content,Janssen,,,,,,,,USTEKINUMAB PREFILLED SYRINGE 45MG/0.5ML,,,,
VANC03,VANC03_20200218_OUT1.jpg,18/02/2020,Content,Reig Jofre,,,,,,,,VANCOMYCIN (HCL) INJECTION 500MG,,,,
VANC03,VANC03_20200218_OUT2.jpg,18/02/2020,Packaging,Reig Jofre,,,,,,,,VANCOMYCIN (HCL) INJECTION 500MG,,,,
VANC04,VANC04_20200317_OUT1.jpg,17/03/2020,Packaging,(?) SM,,,,,,,,VANCOMYCIN (HCL) SOLUTION 25MG/ML,,,,
VITA26,VITA26_20200109_INN1.jpg,09/01/2020,Loose pill,Jamieson,[NOIMPRINT],[NOIMPRINT],Yellow,Oblong,BS,,,VITAMIN B COMPLEX (B COMPLEX 50) TABLET,,,,
VITA26,VITA26_20200109_OUT1.jpg,09/01/2020,Packaging,Jamieson,,,,,,,,VITAMIN B COMPLEX (B COMPLEX 50) TABLET,,,,
XYLO01,XYLO01_20200215_OUT1.jpg,15/02/2020,Packaging & Content,Novartis,,,,,,,,XYLOMETAZOLINE HCL NASAL DROPS 0.05% 10ML,,,,
XYLO01,XYLO01_20200215_OUT2.jpg,15/02/2020,Packaging,Novartis,,,,,,,,XYLOMETAZOLINE HCL NASAL DROPS 0.05% 10ML,,,,
XYLO01,XYLO01_20200215_OUT3.jpg,15/02/2020,Packaging,Novartis,,,,,,,,XYLOMETAZOLINE HCL NASAL DROPS 0.05% 10ML,,,,
XYLO02,XYLO02_20200215_OUT1.jpg,15/02/2020,Packaging & Content,Novartis,,,,,,,,XYLOMETAZOLINE HCL NASAL DROPS 0.1% 10ML,,,,
XYLO02,XYLO02_20200215_OUT2.jpg,15/02/2020,Packaging,Novartis,,,,,,,,XYLOMETAZOLINE HCL NASAL DROPS 0.1% 10ML,,,,
XYLO02,XYLO02_20200215_OUT3.jpg,15/02/2020,Packaging,Novartis,,,,,,,,XYLOMETAZOLINE HCL NASAL DROPS 0.1% 10ML,,,,
ZINC18,ZINC18_20200215_OUT1.jpg,15/02/2020,Packaging,Medipharma Limited,,,,,,,,ZINC CREAM 20G,,,,
ZINC19,ZINC19_20200215_OUT1.jpg,15/02/2020,Packaging,Medipharma Limited,,,,,,,,ZINC CREAM 60G,,,,
ZINC27,ZINC27_20200213_INN1.jpg,13/02/2020,Loose pill,Arrow Pharmaceuticals,[NOIMPRINT],[NOIMPRINT],Beige,Oblong,,,,ZINC (SULPHATE) CAPSULE (50MG ELEMENTAL ZINC),,,,
ZINC27,ZINC27_20200213_OUT1.jpg,13/02/2020,Packaging,Arrow Pharmaceuticals,,,,,,,,ZINC (SULPHATE) CAPSULE (50MG ELEMENTAL ZINC),,,,
ZOLE01,ZOLE01_20200218_OUT1.jpg,18/02/2020,Packaging & Content,Accord Healthcare,,,,,,,,ZOLEDRONIC ACID (ZOMETA (OR EQUIV)) INFUSION 0.8MG/ML 5ML,,,,
ZOLE01,ZOLE01_20200218_OUT2.jpg,18/02/2020,Packaging,Accord Healthcare,,,,,,,,ZOLEDRONIC ACID (ZOMETA (OR EQUIV)) INFUSION 0.8MG/ML 5ML,,,,
ACET40,ACET40_20200504_OUT1.jpg,4/5/2020,Packaging,Zambon,,,,,,,,ACETYLCYSTEINE (SUGAR-FREE) GRANULES 100MG/SACHET,,,,
ACET40,ACET40_20200504_OUT2.jpg,4/5/2020,Packaging,Zambon,,,,,,,,ACETYLCYSTEINE (SUGAR-FREE) GRANULES 100MG/SACHET,,,,
ACET40,ACET40_20200504_OUT3.jpg,4/5/2020,Content,Zambon,,,,,,,,ACETYLCYSTEINE (SUGAR-FREE) GRANULES 100MG/SACHET,,,,
ACET41,ACET41_20200505_OUT1.jpg,5/5/2020,Packaging,Zambon,,,,,,,,ACETYLCYSTEINE (SUGAR-FREE) GRANULES 200MG/SACHET,,,,
ACET41,ACET41_20200505_OUT2.jpg,5/5/2020,Packaging,Zambon,,,,,,,,ACETYLCYSTEINE (SUGAR-FREE) GRANULES 200MG/SACHET,,,,
ACET41,ACET41_20200505_OUT3.jpg,5/5/2020,Content,Zambon,,,,,,,,ACETYLCYSTEINE (SUGAR-FREE) GRANULES 200MG/SACHET,,,,
ACTI03,ACTI03_20200505_OUT1.jpg,5/5/2020,Packaging & Content,Universal Pharmaceutical Lab Ltd.,,,,,,,,ACTIFED COMPOUND (OR EQUIV) SYRUP,,,,
ACTI03,ACTI03_20200505_OUT2.jpg,5/5/2020,Packaging,Universal Pharmaceutical Lab Ltd.,,,,,,,,ACTIFED COMPOUND (OR EQUIV) SYRUP,,,,
ACTI03,ACTI03_20200505_OUT3.jpg,5/5/2020,Packaging,Universal Pharmaceutical Lab Ltd.,,,,,,,,ACTIFED COMPOUND (OR EQUIV) SYRUP,,,,
ACYC05,ACYC05_20200505_OUT1.jpg,5/5/2020,Packaging & Content,Ursapharm,,,,,,,,ACYCLOVIR (ACICLOVIR) EYE OINTMENT 3% 4.5G,,,,
ACYC05,ACYC05_20200505_OUT2.jpg,5/5/2020,Packaging & Content,Ursapharm,,,,,,,,ACYCLOVIR (ACICLOVIR) EYE OINTMENT 3% 4.5G,,,,
ACYC05,ACYC05_20200505_OUT3.jpg,5/5/2020,Packaging,Ursapharm,,,,,,,,ACYCLOVIR (ACICLOVIR) EYE OINTMENT 3% 4.5G,,,,
AMIT01,AMIT01_20200504_INN1.jpg,4/5/2020,Loose pill,Actavis,AA,C,Blue,Round,,,,AMITRIPTYLINE HCL TABLET 10MG,,,,
AMIT01,AMIT01_20200504_OUT1.jpg,4/5/2020,Packaging,Actavis,,,,,,,,AMITRIPTYLINE HCL TABLET 10MG,,,,
AMIT01,AMIT01_20200504_OUT2.jpg,4/5/2020,Packaging,Actavis,,,,,,,,AMITRIPTYLINE HCL TABLET 10MG,,,,
AMIT01,AMIT01_20200504_OUT3.jpg,4/5/2020,Packaging,Actavis,,,,,,,,AMITRIPTYLINE HCL TABLET 10MG,,,,
AQUE06,AQUE06_20200505_OUT1.jpg,5/5/2020,Packaging,GlaxoSmithKline,,,,,,,,AQUEOUS CREAM 500G,,,,
AQUE06,AQUE06_20200505_OUT2.jpg,5/5/2020,Packaging,GlaxoSmithKline,,,,,,,,AQUEOUS CREAM 500G,,,,
AUGM02,AUGM02_20200505_OUT1.jpg,5/5/2020,Packaging & Content,GlaxoSmithKline,,,,,,,,AUGMENTIN (OR EQUIV) SYRUP 156MG/5ML,,,,
AUGM02,AUGM02_20200505_OUT2.jpg,5/5/2020,Packaging,GlaxoSmithKline,,,,,,,,AUGMENTIN (OR EQUIV) SYRUP 156MG/5ML,,,,
AUGM06,AUGM06_20200505_OUT1.jpg,5/5/2020,Packaging & Content,GlaxoSmithKline,,,,,,,,AUGMENTIN (OR EQUIV) SYRUP 457MG/5ML,,,,
AUGM06,AUGM06_20200505_OUT2.jpg,5/5/2020,Packaging,GlaxoSmithKline,,,,,,,,AUGMENTIN (OR EQUIV) SYRUP 457MG/5ML,,,,
AZAR01,AZAR01_20200505_OUT1.jpg,5/5/2020,Packaging & Content,Alcon,,,,,,,,AZARGA (OR EQUIV) EYE DROPS 5ML,,,,
AZAR01,AZAR01_20200505_OUT2.jpg,5/5/2020,Packaging & Content,Alcon,,,,,,,,AZARGA (OR EQUIV) EYE DROPS 5ML,,,,
AZAR01,AZAR01_20200505_OUT3.jpg,5/5/2020,Packaging,Alcon,,,,,,,,AZARGA (OR EQUIV) EYE DROPS 5ML,,,,
AZIT02,AZIT02_20200505_OUT1.jpg,5/5/2020,Packaging & Content,Pfizer,,,,,,,,AZITHROMYCIN SUSPENSION 200MG/5ML,,,,
AZIT02,AZIT02_20200505_OUT2.jpg,5/5/2020,Packaging,Pfizer,,,,,,,,AZITHROMYCIN SUSPENSION 200MG/5ML,,,,
AZIT02,AZIT02_20200505_OUT3.jpg,5/5/2020,Packaging,Pfizer,,,,,,,,AZITHROMYCIN SUSPENSION 200MG/5ML,,,,
BECL02,BECL02_20200505_OUT1.jpg,5/5/2020,Packaging & Content,Teva,,,,,,,,BECLOMETHASONE DIPROPIONATE INHALER 250MCG/DOSE 200DOSE(S),,,,
BECL02,BECL02_20200505_OUT2.jpg,5/5/2020,Packaging,Teva,,,,,,,,BECLOMETHASONE DIPROPIONATE INHALER 250MCG/DOSE 200DOSE(S),,,,
BECL02,BECL02_20200505_OUT3.jpg,5/5/2020,Packaging,Teva,,,,,,,,BECLOMETHASONE DIPROPIONATE INHALER 250MCG/DOSE 200DOSE(S),,,,
BIMA02,BIMA02_20200505_OUT1.jpg,5/5/2020,Packaging & Content,Allergan,,,,,,,,BIMATOPROST EYE DROPS 0.01% 3ML,,,,
BIMA02,BIMA02_20200505_OUT2.jpg,5/5/2020,Packaging & Content,Allergan,,,,,,,,BIMATOPROST EYE DROPS 0.01% 3ML,,,,
BIMA02,BIMA02_20200505_OUT3.jpg,5/5/2020,Packaging,Allergan,,,,,,,,BIMATOPROST EYE DROPS 0.01% 3ML,,,,
BRIN02,BRIN02_20200505_OUT1.jpg,5/5/2020,Packaging & Content,Alcon,,,,,,,,BRINZOLAMIDE EYE DROPS 1% 5ML,,,,
BRIN02,BRIN02_20200505_OUT2.jpg,5/5/2020,Packaging & Content,Alcon,,,,,,,,BRINZOLAMIDE EYE DROPS 1% 5ML,,,,
BRIN02,BRIN02_20200505_OUT3.jpg,5/5/2020,Packaging & Content,Alcon,,,,,,,,BRINZOLAMIDE EYE DROPS 1% 5ML,,,,
BUDE15,BUDE15_20200505_OUT1.jpg,5/5/2020,Packaging & Content,AstraZeneca,,,,,,,,BUDESONIDE 160MCG + FORMOTEROL 4.5MCG TURBUHALER 60DOSE(S),,,,
BUDE15,BUDE15_20200505_OUT2.jpg,5/5/2020,Packaging & Content,AstraZeneca,,,,,,,,BUDESONIDE 160MCG + FORMOTEROL 4.5MCG TURBUHALER 60DOSE(S),,,,
BUDE15,BUDE15_20200505_OUT3.jpg,5/5/2020,Packaging,AstraZeneca,,,,,,,,BUDESONIDE 160MCG + FORMOTEROL 4.5MCG TURBUHALER 60DOSE(S),,,,
CALC63,CALC63_20200504_OUT1.jpg,4/5/2020,Packaging & Content,BlueDot,,,,,,,,CALCIUM GLUCONATE GEL 2.5% 25G,,,,
CALC63,CALC63_20200504_OUT2.jpg,4/5/2020,Packaging & Content,BlueDot,,,,,,,,CALCIUM GLUCONATE GEL 2.5% 25G,,,,
CALC63,CALC63_20200504_OUT3.jpg,4/5/2020,Packaging,BlueDot,,,,,,,,CALCIUM GLUCONATE GEL 2.5% 25G,,,,
CHLO4A,CHLO4A_20200505_OUT1.jpg,5/5/2020,Packaging & Content,"Seng Thai Company Ltd., Part. Pharmaceutical Laboratories",,,,,,,,CHLORAMPHENICOL EYE OINTMENT 1% 5G,,,,
CHLO4A,CHLO4A_20200505_OUT2.jpg,5/5/2020,Packaging & Content,"Seng Thai Company Ltd., Part. Pharmaceutical Laboratories",,,,,,,,CHLORAMPHENICOL EYE OINTMENT 1% 5G,,,,
CHLO4A,CHLO4A_20200505_OUT3.jpg,5/5/2020,Packaging,"Seng Thai Company Ltd., Part. Pharmaceutical Laboratories",,,,,,,,CHLORAMPHENICOL EYE OINTMENT 1% 5G,,,,
CHLO54,CHLO54_20200505_OUT1.jpg,5/5/2020,Packaging,Atlantic Laboratories Company,,,,,,,,CHLORTETRACYCLINE HCL EYE OINTMENT 1% 3.5G,,,,
CHLO69,CHLO69_20200505_OUT1.jpg,5/5/2020,Packaging,Baxter Healthcare Pty. Ltd.,,,,,,,,CHLORHEXIDINE ACETATE IRRI SOLN 0.05% 1L,,,,
CHLO97,CHLO97_20200505_OUT1.jpg,5/5/2020,Packaging,Laboratoires Anios ,,,,,,,,CHLORHEXIDINE GLUCONATE DISINF SOLN 4% 500ML,,,,
CHLO97,CHLO97_20200505_OUT3.jpg,5/5/2020,Packaging,Laboratoires Anios ,,,,,,,,CHLORHEXIDINE GLUCONATE DISINF SOLN 4% 500ML,,,,
DEXA31,DEXA31_20200505_OUT1.jpg,5/5/2020,Packaging & Content,Xepa-Soul Pattinson (M) Sdn Bhd,,,,,,,,DEXAMETHASONE 0.1% + NEOMYCIN 0.5% EYE/EAR DROPS 5ML,,,,
DEXA31,DEXA31_20200505_OUT2.jpg,5/5/2020,Packaging & Content,Xepa-Soul Pattinson (M) Sdn Bhd,,,,,,,,DEXAMETHASONE 0.1% + NEOMYCIN 0.5% EYE/EAR DROPS 5ML,,,,
DEXA31,DEXA31_20200505_OUT3.jpg,5/5/2020,Packaging & Content,Xepa-Soul Pattinson (M) Sdn Bhd,,,,,,,,DEXAMETHASONE 0.1% + NEOMYCIN 0.5% EYE/EAR DROPS 5ML,,,,
DEXA31,DEXA31_20200505_OUT4.jpg,5/5/2020,Packaging & Content,Xepa-Soul Pattinson (M) Sdn Bhd,,,,,,,,DEXAMETHASONE 0.1% + NEOMYCIN 0.5% EYE/EAR DROPS 5ML,,,,
DICL11,DICL11_20200504_OUT1.jpg,4/5/2020,Packaging,Novartis,,,,,,,Box back,DICLOFENAC SODIUM RECTAL SUPPOSITORY 50MG,,,,
DICL11,DICL11_20200504_OUT2.jpg,4/5/2020,Content,Novartis,,,,,,,,DICLOFENAC SODIUM RECTAL SUPPOSITORY 50MG,,,,
DUAK01,DUAK01_20200504_OUT1.jpg,4/5/2020,Packaging,AstraZeneca,,,,,,,Inhaler,DUAKLIR (OR EQUIV) GENUAIR INHALER 340MCG/12MCG 60DOSE(S),,,,
DUAK01,DUAK01_20200504_OUT2.jpg,4/5/2020,Packaging,AstraZeneca,,,,,,,,DUAKLIR (OR EQUIV) GENUAIR INHALER 340MCG/12MCG 60DOSE(S),,,,
DUAK01,DUAK01_20200504_OUT3.jpg,4/5/2020,Content,AstraZeneca,,,,,,,,DUAKLIR (OR EQUIV) GENUAIR INHALER 340MCG/12MCG 60DOSE(S),,,,
DURA01,DURA01_20200505_OUT1.jpg,5/5/2020,Packaging & Content,Alcon,,,,,,,,DURATEARS (OR EQUIV) EYE OINTMENT 3.5G,,,,
DURA01,DURA01_20200505_OUT2.jpg,5/5/2020,Packaging & Content,Alcon,,,,,,,,DURATEARS (OR EQUIV) EYE OINTMENT 3.5G,,,,
DURA01,DURA01_20200505_OUT3.jpg,5/5/2020,Packaging,Alcon,,,,,,,,DURATEARS (OR EQUIV) EYE OINTMENT 3.5G,,,,
FEMO01,FEMO01_20200504_OUT1.jpg,4/5/2020,Packaging,Abbott,,,,,,,,FEMOSTON (OR EQUIV) TABLET 28TABLET(S),,,,
FEMO01,FEMO01_20200504_OUT2.jpg,4/5/2020,Packaging,Abbott,,,,,,,,FEMOSTON (OR EQUIV) TABLET 28TABLET(S),,,,
FEMO01,FEMO01_20200504_OUT3.jpg,4/5/2020,Content,Abbott,,,,,,,,FEMOSTON (OR EQUIV) TABLET 28TABLET(S),,,,
FLEE01,FLEE01_20200505_OUT1.jpg,5/5/2020,Packaging & Content,"C.B. Fleet Company, Inc.",,,,,,,,FLEET (OR EQUIV) ENEMA 133ML,,,,
FLEE01,FLEE01_20200505_OUT2.jpg,5/5/2020,Packaging,"C.B. Fleet Company, Inc.",,,,,,,,FLEET (OR EQUIV) ENEMA 133ML,,,,
FLEE01,FLEE01_20200505_OUT3.jpg,5/5/2020,Packaging,"C.B. Fleet Company, Inc.",,,,,,,,FLEET (OR EQUIV) ENEMA 133ML,,,,
FLUO12,FLUO12_20200505_OUT1.jpg,5/5/2020,Packaging & Content,Allergan,,,,,,,,FLUOROMETHOLONE EYE DROPS 0.1% 5ML,,,,
FLUO12,FLUO12_20200505_OUT2.jpg,5/5/2020,Packaging & Content,Allergan,,,,,,,,FLUOROMETHOLONE EYE DROPS 0.1% 5ML,,,,
FLUO12,FLUO12_20200505_OUT3.jpg,5/5/2020,Packaging,Allergan,,,,,,,,FLUOROMETHOLONE EYE DROPS 0.1% 5ML,,,,
FLUT12,FLUT12_20200504_OUT1.jpg,4/5/2020,Packaging & Content,GlaxoSmithKline,,,,,,,,FLUTICASONE PROPIONATE INHALER 125MCG/DOSE 60DOSE(S),,,,
FLUT12,FLUT12_20200504_OUT2.jpg,4/5/2020,Packaging,GlaxoSmithKline,,,,,,,,FLUTICASONE PROPIONATE INHALER 125MCG/DOSE 60DOSE(S),,,,
FLUT12,FLUT12_20200504_OUT3.jpg,4/5/2020,Packaging,GlaxoSmithKline,,,,,,,,FLUTICASONE PROPIONATE INHALER 125MCG/DOSE 60DOSE(S),,,,
FUSI04,FUSI04_20200505_OUT1.jpg,5/5/2020,Packaging & Content,Amdipharm Ltd.,,,,,,,,FUSIDIC ACID CREAM 2% 15G,,,,
FUSI04,FUSI04_20200505_OUT2.jpg,5/5/2020,Packaging & Content,Amdipharm Ltd.,,,,,,,,FUSIDIC ACID CREAM 2% 15G,,,,
FUSI04,FUSI04_20200505_OUT3.jpg,5/5/2020,Packaging,Amdipharm Ltd.,,,,,,,,FUSIDIC ACID CREAM 2% 15G,,,,
GANC04,GANC04_20200505_OUT1.jpg,5/5/2020,Packaging & Content,Thea,,,,,,,,GANCICLOVIR EYE GEL 1.5MG/G 5G,,,,
GANC04,GANC04_20200505_OUT2.jpg,5/5/2020,Packaging & Content,Thea,,,,,,,,GANCICLOVIR EYE GEL 1.5MG/G 5G,,,,
GANC04,GANC04_20200505_OUT3.jpg,5/5/2020,Packaging,Thea,,,,,,,,GANCICLOVIR EYE GEL 1.5MG/G 5G,,,,
GANF02,GANF02_20200505_OUT1.jpg,5/5/2020,Packaging,Allergan,,,,,,,Eyedrop,GANFORT (OR EQUIV) (PRESERVATIVE FREE) EYE DROPS 0.4ML,,,,
GANF02,GANF02_20200505_OUT2.jpg,5/5/2020,Content,Allergan,,,,,,,,GANFORT (OR EQUIV) (PRESERVATIVE FREE) EYE DROPS 0.4ML,,,,
GANF02,GANF02_20200505_OUT3.jpg,5/5/2020,Packaging,Allergan,,,,,,,,GANFORT (OR EQUIV) (PRESERVATIVE FREE) EYE DROPS 0.4ML,,,,
GLYC11,GLYC11_20200504_OUT1.jpg,4/5/2020,Content,Novartis,,,,,,,,GLYCERYL TRINITRATE (NITRODERM TTS) SR PATCH 5MG/24HR,,,,
GLYC11,GLYC11_20200504_OUT2.jpg,4/5/2020,Packaging,Novartis,,,,,,,,GLYCERYL TRINITRATE (NITRODERM TTS) SR PATCH 5MG/24HR,,,,
HALO16,HALO16_20200505_OUT1.jpg,5/5/2020,Packaging & Content,Janssen,,,,,,,,HALOPERIDOL DROPS 2MG/ML 30ML,,,,
HALO16,HALO16_20200505_OUT2.jpg,5/5/2020,Packaging,Janssen,,,,,,,,HALOPERIDOL DROPS 2MG/ML 30ML,,,,
HALO16,HALO16_20200505_OUT3.jpg,5/5/2020,Packaging,Janssen,,,,,,,,HALOPERIDOL DROPS 2MG/ML 30ML,,,,
HOMA06,HOMA06_20200505_OUT1.jpg,5/5/2020,Packaging & Content,Ashford Laboratories Ltd.,,,,,,,,HOMATROPINE HBR EYE DROPS 2% 10ML,,,,
HOMA06,HOMA06_20200505_OUT2.jpg,5/5/2020,Packaging & Content,Ashford Laboratories Ltd.,,,,,,,,HOMATROPINE HBR EYE DROPS 2% 10ML,,,,
HOMA06,HOMA06_20200505_OUT3.jpg,5/5/2020,Packaging & Content,Ashford Laboratories Ltd.,,,,,,,,HOMATROPINE HBR EYE DROPS 2% 10ML,,,,
HOMA06,HOMA06_20200505_OUT4.jpg,5/5/2020,Packaging & Content,Ashford Laboratories Ltd.,,,,,,,,HOMATROPINE HBR EYE DROPS 2% 10ML,,,,
HYPR01,HYPR01_20200505_OUT1.jpg,5/5/2020,Content,Jean-Marie,,,,,,,,HYPROMELLOSE EYE DROPS 10ML,,,,
HYPR01,HYPR01_20200505_OUT2.jpg,5/5/2020,Packaging,Jean-Marie,,,,,,,,HYPROMELLOSE EYE DROPS 10ML,,,,
HYPR01,HYPR01_20200505_OUT3.jpg,5/5/2020,Packaging,Jean-Marie,,,,,,,,HYPROMELLOSE EYE DROPS 10ML,,,,
HYPR01,HYPR01_20200505_OUT4.jpg,5/5/2020,Packaging,Jean-Marie,,,,,,,,HYPROMELLOSE EYE DROPS 10ML,,,,
INSU41,INSU41_20200504_OUT1.jpg,4/5/2020,Packaging,Novo Nordisk,,,,,,,,INSULIN ASPART HUMAN ANALOG (NOVORAPID) PENFILL 100U/ML 3ML,,,,
INSU41,INSU41_20200504_OUT2.jpg,4/5/2020,Packaging,Novo Nordisk,,,,,,,,INSULIN ASPART HUMAN ANALOG (NOVORAPID) PENFILL 100U/ML 3ML,,,,
INSU41,INSU41_20200504_OUT3.jpg,4/5/2020,Content,Novo Nordisk,,,,,,,,INSULIN ASPART HUMAN ANALOG (NOVORAPID) PENFILL 100U/ML 3ML,,,,
INTR05,INTR05_20200504_OUT1.jpg,4/5/2020,Packaging,Fresenius Kabi,,,,,,,,INTRALIPID (OR EQUIV) INFUSION 20% 250ML,,,,
INTR05,INTR05_20200504_OUT2.jpg,4/5/2020,Packaging,Fresenius Kabi,,,,,,,,INTRALIPID (OR EQUIV) INFUSION 20% 250ML,,,,
IPRA01,IPRA01_20200505_OUT1.jpg,5/5/2020,Packaging & Content,Boehringer Ingelheim,,,,,,,,IPRATROPIUM BROMIDE INHALER 20MCG/DOSE 200DOSE(S),,,,
IPRA01,IPRA01_20200505_OUT2.jpg,5/5/2020,Packaging & Content,Boehringer Ingelheim,,,,,,,,IPRATROPIUM BROMIDE INHALER 20MCG/DOSE 200DOSE(S),,,,
IPRA01,IPRA01_20200505_OUT3.jpg,5/5/2020,Packaging,Boehringer Ingelheim,,,,,,,,IPRATROPIUM BROMIDE INHALER 20MCG/DOSE 200DOSE(S),,,,
IPRA01,IPRA01_20200505_OUT4.jpg,5/5/2020,Packaging,Boehringer Ingelheim,,,,,,,,IPRATROPIUM BROMIDE INHALER 20MCG/DOSE 200DOSE(S),,,,
KALE02,KALE02_20200504_OUT1.jpg,4/5/2020,Packaging & Content,Abbvie,,,,,,,,KALETRA (OR EQUIV) SOLUTION 80MG/20MG/ML,,,,
KALE02,KALE02_20200504_OUT2.jpg,4/5/2020,Packaging & Content,Abbvie,,,,,,,,KALETRA (OR EQUIV) SOLUTION 80MG/20MG/ML,,,,
KALE02,KALE02_20200504_OUT3.jpg,4/5/2020,Packaging,Abbvie,,,,,,,,KALETRA (OR EQUIV) SOLUTION 80MG/20MG/ML,,,,
LEVO16,LEVO16_20200505_OUT1.jpg,5/5/2020,Packaging & Content,"Daiichi-Sankyo Co., Ltd.",,,,,,,,LEVOFLOXACIN EYE DROPS 0.5% 5ML,,,,
LEVO16,LEVO16_20200505_OUT2.jpg,5/5/2020,Packaging & Content,"Daiichi-Sankyo Co., Ltd.",,,,,,,,LEVOFLOXACIN EYE DROPS 0.5% 5ML,,,,
LEVO16,LEVO16_20200505_OUT3.jpg,5/5/2020,Packaging,"Daiichi-Sankyo Co., Ltd.",,,,,,,,LEVOFLOXACIN EYE DROPS 0.5% 5ML,,,,
LOTE01,LOTE01_20200505_OUT1.jpg,5/5/2020,Packaging & Content,Bausch & Lomb,,,,,,,,LOTEPREDNOL ETABONATE EYE DROPS 0.5% 5ML,,,,
LOTE01,LOTE01_20200505_OUT2.jpg,5/5/2020,Packaging & Content,Bausch & Lomb,,,,,,,,LOTEPREDNOL ETABONATE EYE DROPS 0.5% 5ML,,,,
LOTE01,LOTE01_20200505_OUT3.jpg,5/5/2020,Packaging & Content,Bausch & Lomb,,,,,,,,LOTEPREDNOL ETABONATE EYE DROPS 0.5% 5ML,,,,
LOTE01,LOTE01_20200505_OUT4.jpg,5/5/2020,Packaging & Content,Bausch & Lomb,,,,,,,,LOTEPREDNOL ETABONATE EYE DROPS 0.5% 5ML,,,,
MAXI01,MAXI01_20200505_OUT1.jpg,5/5/2020,Packaging & Content,Novartis,,,,,,,,MAXITROL (OR EQUIV) EYE DROPS 5ML,,,,
MAXI01,MAXI01_20200505_OUT2.jpg,5/5/2020,Packaging & Content,Novartis,,,,,,,,MAXITROL (OR EQUIV) EYE DROPS 5ML,,,,
MAXI01,MAXI01_20200505_OUT3.jpg,5/5/2020,Packaging & Content,Novartis,,,,,,,,MAXITROL (OR EQUIV) EYE DROPS 5ML,,,,
MAXI01,MAXI01_20200505_OUT4.jpg,5/5/2020,Packaging & Content,Novartis,,,,,,,,MAXITROL (OR EQUIV) EYE DROPS 5ML,,,,
MESA06,MESA06_20200505_OUT1.jpg,5/5/2020,Content,Dr. Falk Pharma GmbH,,,,,,,,MESALAZINE ENEMA 4G/60ML,,,,
MESA06,MESA06_20200505_OUT2.jpg,5/5/2020,Packaging,Dr. Falk Pharma GmbH,,,,,,,,MESALAZINE ENEMA 4G/60ML,,,,
META14,META14_20200505_OUT1.jpg,5/5/2020,Packaging,Procter & Gamble Manufacturing Co.,,,,,,,,"METAMUCIL (OR EQUIV) ORIGINAL TEXTURE, ORANGE GRANULES 528G",,,,
